"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P4";"P5";"P6";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_8";"P7_9";"P7_10";"P7_11";"P7_12";"P8";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3492;0;41436;1511;1;13;28;92;5;3;1;58;1;1;1;0;2;2;2;1;1;1;1;1;1;1;2;1;1;1;2;3;5;4;8;7;3;78;7;997;97;10;2;9993;0;5;1;1;1;1;1;4;1;1;7;7;1;1;7;7;1;1;1;7;7;1;1;1;1;7;7;1;7;7;1;7;0;0;1;1;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;0;1;2;2;3;7;2;3;5;8;0;0;4;12;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;21;0;0;0;0;30;0;-4;"";"";3;1;25;5;16;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9993;2;2;2;5;15;5;0,42647;1,01223
3492;0;65754;2301;2;13;28;92;5;3;2;39;1;1;1;0;2;2;1;1;2;1;1;1;1;2;2;1;1;1;2;3;2;2;6;13;52;6;7;997;1;10;1;21;0;2;1;1;1;1;6;2;5;1;7;1;1;1;7;7;1;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;0;6;7;7;0;0;5;6;8;6;7;7;5;6;8;7;0;8;7;0;6;7;1;1;21;3;14;6;0;1;1;1;2;2;5;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;0;0;0;0;12;0;-4;"";"";7;1;25;2;20;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;2;4;0,70963;0,99589
3492;0;107192;3244;1;13;28;92;5;3;2;36;1;1;1;0;2;2;2;2;2;2;1;1;1;2;1;1;2;2;1;3;2;4;17;72;8;8;52;17;1;10;1;21;0;1;1;1;1;1;7;3;6;1;7;1;7;1;7;7;1;1;1;7;7;1;7;1;1;7;7;1;7;7;1;7;0;6;0;6;0;0;7;7;8;0;0;4;0;3;4;0;0;4;0;0;5;0;1;1;1;3;9;6;0;1;1;1;2;4;5;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10;0;1;0;0;14;0;-4;"";"";7;1;25;2;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;2;4;0,70963;0,99589
3492;0;154144;3602;2;13;28;92;5;3;2;75;1;1;1;0;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;2;4;9;13;1;58;7;8;998;97;0;9998;0;9997;5;1;7;1;7;99;0;99;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;9997;2;0;9;0;5;2;0;0;6;5;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;65;0;0;0;0;75;2;-4;"";"";8;1;25;3;26;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;0;9996;1;12;4;4,12408;2,0845
3492;0;176430;3695;2;13;28;92;5;3;2;28;1;1;1;0;2;2;2;1;2;1;1;1;1;2;2;1;1;1;2;2;5;5;13;50;55;8;997;999;1;10;1;21;0;3;1;1;1;1;2;1;1;1;7;7;7;7;7;7;1;7;1;7;7;1;7;1;7;7;7;1;7;7;7;7;0;0;0;0;0;0;2;0;3;0;0;3;0;2;0;0;0;3;0;0;0;0;1;1;21;3;5;6;0;2;1;1;2;5;4;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;-4;"";"";9;1;25;4;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;5;2;3;1,50498;1,05687
3492;0;178763;3706;2;13;28;92;5;3;1;85;1;1;1;0;4;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;4;7;51;998;63;997;999;2;10;2;9998;0;10;1;1;1;1;1;7;1;5;7;1;1;1;7;1;1;1;1;7;1;1;7;1;1;7;7;1;1;7;1;1;0;1;1;1;0;5;1;1;1;0;1;1;0;5;1;0;0;6;1;0;1;5;1;2;2;3;6;1;5;3;2;0;0;5;3;1;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;11;0;0;0;0;0;0;0;2;2;0;91;0;0;0;0;145;1;-4;"";"";9;1;25;4;26;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;2;2;4;12;2;0,63146;1,56403
3492;0;192445;4002;2;13;28;92;5;3;1;55;1;1;1;0;1;3;1;2;2;2;1;1;1;2;2;1;2;2;2;3;2;4;8;80;51;80;51;6;96;10;8;1;0;1;1;1;1;1;5;5;4;1;7;1;7;1;7;1;1;1;1;7;7;1;7;1;7;7;7;1;7;7;7;7;0;3;0;3;0;3;4;4;2;0;0;2;0;3;0;0;0;5;0;0;0;0;1;21;8;3;8;6;0;1;1;1;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;6;0;-4;"";"";9;1;25;4;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8;1;8;21;21;6;3;2;0,42647;1,01223
3492;0;92271;2972;2;13;28;0;3;3;2;67;1;1;1;0;2;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;13;51;73;8;78;7;1;10;1;2;0;7;1;1;1;1;9;8;8;5;1;1;1;1;7;1;1;1;1;7;7;1;1;1;1;1;7;1;1;7;1;7;8;8;8;7;0;8;10;10;8;0;0;8;8;7;7;8;0;10;10;0;7;0;1;1;1;3;4;2;3;3;2;0;0;6;11;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;6;0;-4;"";"";7;1;25;2;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;1;1;1;3;12;6;2,51086;1,22312
3492;0;184828;3794;2;13;28;0;2;3;2;43;1;1;1;0;2;2;2;1;2;2;1;1;1;1;1;1;2;2;1;2;2;4;7;9;11;9;8;22;4;10;21;1;0;5;1;1;1;1;7;2;8;1;7;1;7;1;7;7;1;1;1;7;1;1;7;7;1;1;7;1;1;7;7;7;0;5;0;7;0;0;8;8;4;0;5;7;0;0;7;5;0;8;5;0;0;0;1;21;21;3;11;2;1;5;1;1;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;-4;"";"";9;1;25;4;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;21;21;6;2;2;1,01371;1,1552
3492;0;37681;1383;2;13;28;0;3;3;1;47;1;1;1;0;5;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;4;24;1;998;24;32;997;8;10;2;8996;0;7;1;1;1;1;1;6;1;4;1;1;1;1;7;7;1;1;1;7;1;1;1;7;1;7;1;1;1;7;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;2;2;3;13;2;2;5;1;1;1;9;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;9;0;-4;"";"";3;1;25;5;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;2;2;6;1;2;0,55809;1,24448
3492;0;45941;1690;2;13;28;0;3;3;2;43;1;1;1;0;2;3;3;1;2;1;1;1;1;2;1;1;2;1;1;2;2;2;9;6;51;9;6;80;97;9;8996;0;1;5;1;1;1;1;5;5;4;1;7;1;7;1;7;7;1;7;1;7;7;1;7;7;1;7;7;1;7;7;7;7;0;3;0;5;0;0;3;0;5;0;0;2;0;0;5;0;0;3;0;0;0;0;1;1;1;3;7;3;1;1;1;1;2;2;3;1;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;37;0;0;0;0;47;0;-4;"";"";7;1;25;2;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;1;1;5;2;2;0,80483;1,14989
3492;0;76130;2608;2;13;28;0;3;3;2;50;1;1;1;0;2;2;2;1;1;2;1;1;1;2;1;1;2;1;1;3;2;4;18;13;8;51;18;8;2;10;2;3;0;7;1;1;1;1;1;7;3;6;7;1;1;1;1;7;1;1;1;1;7;1;7;1;1;7;7;1;1;7;7;7;0;4;2;1;4;0;3;2;1;2;0;1;0;5;5;0;0;2;3;0;0;0;1;2;2;3;9;2;2;1;1;1;5;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;10;0;-4;"";"";4;1;25;6;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;5;2;0,63944;1,24065
3492;0;84510;2822;2;13;28;0;3;3;2;50;1;1;1;0;2;2;1;1;2;1;1;1;1;1;1;1;2;1;2;3;2;2;51;18;80;6;9;22;2;10;2;9997;0;6;1;1;1;1;3;7;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;7;1;1;5;3;3;3;3;3;3;2;2;3;3;3;3;3;3;0;3;5;3;0;2;1;1;2;2;3;11;2;1;1;8;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;10;0;-4;"";"";4;1;25;6;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;6;15;2;0,63944;1,24065
3492;0;17373;655;2;13;28;106;5;3;1;62;1;1;2;351;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;4;2;2;7;52;33;6;7;25;1;10;21;1;0;10;1;1;1;1;10;1;10;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;7;7;1;7;7;1;1;7;7;7;8;8;9;9;8;9;9;9;7;0;6;6;0;0;7;0;0;6;8;1;21;21;3;6;6;0;1;1;1;1;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";2;1;25;4;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;21;21;4;1;2;0,8888;1,01223
3492;0;26058;956;2;13;28;106;5;3;1;69;1;1;1;0;5;4;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;5;24;50;18;18;1;24;3;10;3;2;0;9;1;1;1;1;1;4;1;8;7;1;1;1;7;7;1;1;1;7;1;1;7;7;1;1;7;1;7;7;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1;3;3;3;7;2;2;1;2;0;0;5;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;10;0;-4;"";"";2;1;25;4;17;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;3;2;3;3;3;5;12;2;0,35308;1,08477
3492;0;26770;981;2;13;28;106;5;3;1;69;1;1;1;0;2;1;1;1;1;2;1;1;1;1;1;1;2;1;2;3;2;3;1;8;24;8;24;1;2;10;2;9998;0;5;1;1;1;1;2;8;2;2;7;7;1;1;7;7;1;7;1;7;7;1;7;1;1;7;7;1;1;7;1;7;0;0;3;2;0;0;3;0;3;0;0;1;0;1;3;0;0;4;3;0;3;0;1;2;2;3;4;1;5;1;2;0;0;4;3;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;36;0;0;0;0;44;0;-4;"";"";2;1;25;4;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;2;2;3;12;2;3,13711;1,08477
3492;0;45412;1672;2;13;28;106;5;3;1;35;1;1;1;0;2;2;2;2;2;1;2;1;2;1;1;1;1;1;1;2;5;5;11;33;13;8;15;998;12;10;28;3;0;6;1;1;1;1;1;3;1;6;7;7;7;1;7;7;1;7;1;1;7;1;7;1;1;7;7;1;7;7;7;7;0;0;0;3;0;0;1;0;2;3;0;1;0;2;1;0;0;1;0;0;0;0;1;3;28;3;6;4;0;2;4;0;0;5;4;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;6;0;-4;"";"";3;1;25;5;15;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;28;3;28;3;3;4;16;3;1,53596;1,02582
3492;0;88216;2894;2;13;28;106;5;3;2;24;1;1;1;0;2;3;3;2;2;1;2;1;1;2;2;2;1;2;2;3;4;4;18;58;80;7;9;998;8;10;2;3;0;7;1;1;1;1;4;6;3;6;7;7;7;7;7;7;1;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;10;6;0;2;1;1;5;4;4;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;35;0;0;1;0;23;1;-4;"";"";7;1;25;2;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;5;3;0,97478;1,42023
3492;0;91794;2968;1;13;28;106;5;3;2;69;1;1;1;0;2;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;4;24;58;18;78;998;999;97;0;9997;0;1;5;1;1;1;1;3;2;2;1;7;7;7;7;7;7;1;7;1;7;7;1;7;7;7;7;7;1;7;7;7;7;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;1;1;1;3;5;2;1;1;2;0;0;4;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;10;0;-4;"";"";7;1;25;2;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;1;1;1;5;12;3;0,58215;1,0593
3492;0;191834;3988;2;13;28;106;5;3;1;53;1;2;2;202;1;4;4;1;2;2;1;1;1;2;2;1;2;1;2;3;3;5;1;3;35;35;3;1;1;10;1;9977;0;1;1;1;1;1;6;2;5;1;7;7;7;1;7;1;1;7;7;7;1;1;7;1;1;7;7;1;7;7;1;7;0;0;0;5;0;2;7;0;0;0;7;8;0;3;5;0;0;8;0;0;5;0;1;1;1;3;14;3;1;1;1;3;5;3;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16;0;0;0;0;20;0;-4;"";"";9;1;25;4;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9977;1;1;1;6;5;2;0,49208;1,07781
3492;0;80949;2733;1;13;28;0;2;3;2;19;2;1;1;0;2;2;2;2;2;1;2;1;1;1;2;1;1;1;2;1;2;2;998;999;999;8;998;999;4;10;21;1;0;1;1;7;1;1;7;0;8;6;7;1;7;7;1;1;1;1;7;7;7;1;7;7;7;7;7;7;1;7;7;7;0;6;0;0;5;6;8;7;0;0;0;7;0;0;0;0;0;0;6;0;0;0;2;0;21;3;6;6;0;2;6;0;0;1;3;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;25;0;0;2;0;19;0;-4;"";"";7;1;25;2;14;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;0;9997;4;13;2;2,28863;1,64742
3492;0;956;31;2;13;28;0;4;3;1;68;1;1;1;0;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;1;2;7;13;52;6;997;999;96;10;1;21;0;3;1;1;1;1;4;2;5;1;1;1;1;1;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;6;8;8;8;0;0;10;7;8;8;7;8;7;9;8;7;7;8;8;0;8;8;1;1;1;3;12;4;0;1;2;0;0;1;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;14;0;-4;"";"";2;1;25;4;26;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;12;2;0,38434;0,92388
3492;0;7356;270;2;13;28;0;4;3;2;46;2;2;2;317;5;2;2;1;1;2;2;1;1;1;1;1;2;2;2;3;2;5;13;8;3;8;1;25;8;10;2;9998;0;10;1;1;1;1;1;7;1;5;7;1;1;1;7;1;1;1;1;7;1;1;1;1;1;1;7;1;1;7;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;2;2;3;11;1;5;2;4;0;0;6;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;17;1;-4;"";"";2;1;25;4;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;2;2;6;16;4;0,61372;0,91513
3492;0;9165;339;2;13;28;0;4;3;2;19;1;1;1;0;5;3;2;1;1;1;2;1;1;2;1;1;1;2;1;3;2;5;25;11;999;997;999;999;97;10;3;2;0;8;1;1;1;1;1;6;1;8;7;7;7;7;7;7;1;7;1;7;7;1;7;7;1;7;7;7;7;7;7;7;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;3;0;3;3;6;1;5;2;6;0;0;8;1;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;19;0;0;0;0;16;0;-4;"";"";2;1;25;4;10;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;3;2;3;0;9995;4;13;1;1,74396;1,20958
3492;0;27108;997;2;13;28;0;4;3;1;53;1;1;1;0;2;2;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2;2;51;7;1;1;51;7;8;10;2;9997;0;7;1;1;1;1;1;6;2;7;7;7;1;1;7;1;1;7;1;7;1;1;7;7;7;7;7;1;7;7;7;7;0;0;98;3;0;4;1;0;5;0;3;2;0;0;0;0;0;5;0;0;0;0;1;2;2;3;11;4;0;1;4;0;0;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;0;5;0;-4;"";"";2;1;25;4;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;6;16;1;0,53564;0,91795
3492;0;43824;1605;2;13;28;0;4;3;1;38;1;1;1;0;1;2;2;1;2;1;2;1;1;1;2;2;1;1;2;2;4;2;25;70;80;33;6;16;1;10;21;8;0;2;1;1;1;1;6;2;6;2;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;7;7;1;1;4;6;6;7;8;8;6;6;4;0;5;6;7;5;7;4;7;4;0;0;5;8;1;21;21;3;13;4;0;2;1;1;2;5;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;9;0;-4;"";"";3;1;25;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;8;21;21;21;6;2;2;0,6464;0,87367
3492;0;55615;2008;2;13;28;0;4;3;1;30;1;1;1;0;4;4;4;2;2;1;1;1;1;2;1;1;2;1;1;2;4;5;51;21;18;51;21;18;97;0;9997;0;28;5;1;1;1;1;1;1;1;1;1;7;7;1;7;7;1;1;1;7;7;1;7;7;1;1;7;1;7;7;1;7;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;2;0;9997;3;13;6;0;2;1;1;2;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;-4;"";"";3;1;25;5;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;28;0;9997;6;2;3;0,56435;0,86532
3492;0;61024;2173;1;13;28;0;4;3;1;24;1;1;1;0;4;3;3;2;1;1;1;1;1;2;1;1;1;1;2;2;2;4;7;8;18;7;8;9;3;10;3;2;0;10;1;1;1;1;1;4;1;10;7;7;7;1;7;7;1;7;1;7;7;7;7;7;1;7;7;1;7;7;7;7;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;2;3;3;10;1;4;2;1;1;3;1;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;7;0;-4;"";"";4;1;25;6;16;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;2;2;6;3;2;0,65143;0,98595
3492;0;66137;2310;1;13;28;0;4;3;2;79;1;1;1;0;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;7;50;6;6;50;16;1;10;1;8;0;3;1;1;1;1;8;3;7;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;7;1;1;1;7;7;1;7;8;9;7;9;8;10;6;8;8;5;0;7;9;9;0;8;6;6;0;0;8;1;1;1;3;6;6;0;2;2;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;8;0;-4;"";"";3;1;25;5;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8;1;1;1;4;12;2;1,04834;1,77533
3492;0;81297;2744;1;13;28;0;4;3;2;24;1;1;1;0;2;2;2;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;65;80;1;65;1;80;1;10;21;1;0;3;1;1;1;1;6;3;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;6;7;7;8;7;8;7;5;5;6;8;7;6;6;6;7;6;7;7;8;8;1;21;21;3;13;6;0;2;1;1;2;1;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;28;1;2;0;1;40;0;-4;"";"";4;1;25;6;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;21;21;6;2;4;1,06107;1,20958
